0,1
-7.496769904546037,-4.79577829835562
-9.87697819948031,-6.82851017232148
2.209804997802132,0.31672127886528256
1.8200859432849437,0.2655291091761939
-9.256010702753905,-5.9561845973085354
1.8976737390028853,1.0655556316963977
1.480006938827065,0.7627487089842111
-8.498819102242496,0.2945322256434918
-5.239792190310286,-3.2657492131278367
1.5005926445906654,0.6947674412801501
-8.564838863559988,-5.248277192382497
-1.7325049295046708,1.054773822133217
-4.14099429646294,1.6343518586474728
-1.5026330552791791,0.26504967689080783
-3.3511865826733915,1.0853547004922184
-5.1242910107438675,1.9578101685803215
-9.657686797364581,-7.543348337965549
-7.323691291379384,-4.890602793286129
-8.71323921360473,-5.796294782233473
-3.478258035557195,2.223965911223153
-8.009319010969879,1.3086862757735314
-2.8374211476265767,-2.1830380518075847
-8.440472333999097,-5.1870924447107365
-7.933560639749527,-6.362795997228528
-8.81718974886526,-4.579256336672506
-8.180259759733943,-8.05058169170969
-9.06021228172921,-4.1675012021280935
-1.7615520396069737,-0.7599731518065778
1.981661685115016,0.12349010888431596
-7.521521223373708,-6.0459404674693245
0.4631578749710541,-0.172035909081119
-8.338261619060512,-6.784566858424688
-7.604012672521697,-7.426685900202874
-9.026662433738151,-3.944630156067234
-4.198824036799263,-2.7153735341189487
-4.65150874341793,2.2734390237513176
-5.072963799843724,1.0584699633367527
-9.940503989183938,-4.959588810737746
2.1735678878836477,0.5998958142481374
-6.032760308027908,4.641323727393981
1.9104648423335917,1.6170383516182023
1.8905554552142616,0.13853993798720882
-8.566376552055129,-3.9879339788396693
-8.571757617701858,-4.103543944414995
-6.848810874801038,-0.2194085725557794
-1.4011701431971813,-0.643261575773999
-7.9877760973673295,-3.869927365165002
-10.03012797783472,-5.140980735444631
-3.9600816561357584,-0.40940236606074704
-6.505612014786588,-1.6002874087558592
1.456343542856926,0.2473061580541576
-9.29069818124094,-5.68172585763709
2.1727808322335282,0.9157174987293047
-7.217635033236919,-1.3084661238226547
-9.880275090503648,-6.253621505024418
-2.4149356182370454,-3.919140347881165
-9.906092436518392,-5.087900355038639
-9.485653869741132,-4.9765655331741465
-1.3916224526162946,-4.024946938548168
-5.509682609855272,-2.9679422955969983
-3.710554757549584,-2.841011503147257
-6.041807480844157,2.767052413299142
1.26277838380894,1.59071053628566
-2.623634492089611,3.4483163424477987
-5.961006782357272,-0.9199255219787871
-4.885340572699849,-1.3967243085214598
-6.495265345957828,-1.5845324739741888
1.9695671448376064,1.0284540124089414
-9.391198586667382,-6.976665785730745
1.8001930200787006,-0.23646392251164794
-5.829925208998477,-2.290834311817344
2.2391685439337654,-0.1182137028737894
2.3590207991460512,-0.5044218251049211
-10.67417277649353,-5.043762239242748
-4.51987984934707,-1.0264807406513574
-5.882752684793836,-2.6059704677460696
-3.4670068150346047,0.14536732330782304
-2.480268631389476,-1.4375727634117812
1.9127029828669082,-0.11463324429417455
-1.9228601012420503,-1.7477327568756007
-2.423012258582713,-3.025433679669057
1.5358903360221663,0.5887506001563283
-4.557485599377109,1.4437224023670756
1.7708247114736873,-0.6173729238271398
